Order Date,Sales,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend
2023-02-22,2037,0.26,Oil & Masala,Edible Oil & Ghee,Salem,Central,2023,2,1,8,2,22,0
2023-02-23,1584,0.19,Oil & Masala,Spices,Namakkal,East,2023,2,1,8,3,23,0
2023-02-23,2462,0.27,Oil & Masala,Masalas,Chennai,East,2023,2,1,8,3,23,0
2023-02-25,1756,0.14,Snacks,Chocolates,Bodi,East,2023,2,1,8,5,25,1
2023-02-25,1900,0.26,Food Grains,Organic Staples,Kanyakumari,East,2023,2,1,8,5,25,1
2023-02-27,888,0.11,Oil & Masala,Masalas,Namakkal,West,2023,2,1,9,0,27,0
2023-02-27,937,0.18,Food Grains,Dals & Pulses,Virudhunagar,East,2023,2,1,9,0,27,0
2023-02-27,1029,0.19,Oil & Masala,Masalas,Perambalur,East,2023,2,1,9,0,27,0
2023-02-27,1105,0.21,Fruits & Veggies,Organic Fruits,Vellore,East,2023,2,1,9,0,27,0
2023-02-27,1355,0.31,Beverages,Soft Drinks,Krishnagiri,East,2023,2,1,9,0,27,0
2023-02-28,1242,0.34,Beverages,Health Drinks,Tenkasi,South,2023,2,1,9,1,28,0
2023-02-28,1286,0.22,Oil & Masala,Edible Oil & Ghee,Tenkasi,South,2023,2,1,9,1,28,0
2023-03-01,1371,0.25,"Eggs, Meat & Fish",Mutton,Viluppuram,Central,2023,3,1,9,2,1,0
2023-03-01,1376,0.31,Bakery,Biscuits,Karur,Central,2023,3,1,9,2,1,0
2023-03-01,1951,0.32,Food Grains,Dals & Pulses,Trichy,Central,2023,3,1,9,2,1,0
2023-03-01,2419,0.19,Oil & Masala,Masalas,Madurai,Central,2023,3,1,9,2,1,0
2023-03-02,662,0.18,Bakery,Biscuits,Dindigul,Central,2023,3,1,9,3,2,0
2023-03-02,1045,0.3,Food Grains,Organic Staples,Karur,East,2023,3,1,9,3,2,0
2023-03-02,1080,0.21,Beverages,Soft Drinks,Tenkasi,South,2023,3,1,9,3,2,0
2023-03-02,1501,0.22,"Eggs, Meat & Fish",Fish,Salem,Central,2023,3,1,9,3,2,0
2023-03-02,1901,0.12,Oil & Masala,Masalas,Cumbum,West,2023,3,1,9,3,2,0
2023-03-02,1922,0.18,Bakery,Breads & Buns,Bodi,West,2023,3,1,9,3,2,0
2023-03-05,529,0.23,"Eggs, Meat & Fish",Mutton,Krishnagiri,East,2023,3,1,9,6,5,1
2023-03-05,624,0.21,Bakery,Cakes,Dindigul,West,2023,3,1,9,6,5,1
2023-03-05,744,0.18,Fruits & Veggies,Fresh Vegetables,Coimbatore,West,2023,3,1,9,6,5,1
2023-03-05,1113,0.24,Beverages,Health Drinks,Salem,East,2023,3,1,9,6,5,1
2023-03-05,1265,0.33,Fruits & Veggies,Fresh Vegetables,Trichy,East,2023,3,1,9,6,5,1
2023-03-05,1702,0.19,Food Grains,Atta & Flour,Perambalur,West,2023,3,1,9,6,5,1
2023-03-05,1720,0.24,Snacks,Cookies,Pudukottai,East,2023,3,1,9,6,5,1
2023-03-05,1751,0.23,Fruits & Veggies,Organic Fruits,Chennai,West,2023,3,1,9,6,5,1
2023-03-05,2019,0.23,Oil & Masala,Spices,Pudukottai,East,2023,3,1,9,6,5,1
2023-03-05,2226,0.16,Oil & Masala,Edible Oil & Ghee,Trichy,West,2023,3,1,9,6,5,1
2023-03-05,2295,0.13,Bakery,Breads & Buns,Virudhunagar,West,2023,3,1,9,6,5,1
2023-03-05,2316,0.34,Food Grains,Organic Staples,Vellore,East,2023,3,1,9,6,5,1
2023-03-05,2399,0.13,Oil & Masala,Masalas,Bodi,East,2023,3,1,9,6,5,1
2023-03-07,619,0.12,Oil & Masala,Spices,Namakkal,South,2023,3,1,10,1,7,0
2023-03-07,1332,0.12,Bakery,Breads & Buns,Tirunelveli,East,2023,3,1,10,1,7,0
2023-03-07,1479,0.29,Snacks,Chocolates,Ramanadhapuram,South,2023,3,1,10,1,7,0
2023-03-07,1665,0.32,Beverages,Soft Drinks,Krishnagiri,East,2023,3,1,10,1,7,0
2023-03-07,2368,0.17,Bakery,Breads & Buns,Cumbum,East,2023,3,1,10,1,7,0
2023-03-09,711,0.34,Beverages,Health Drinks,Tenkasi,West,2023,3,1,10,3,9,0
2023-03-09,916,0.25,Oil & Masala,Spices,Theni,West,2023,3,1,10,3,9,0
2023-03-09,1032,0.33,Snacks,Cookies,Karur,East,2023,3,1,10,3,9,0
2023-03-09,1244,0.23,"Eggs, Meat & Fish",Chicken,Bodi,West,2023,3,1,10,3,9,0
2023-03-09,1537,0.31,"Eggs, Meat & Fish",Fish,Karur,East,2023,3,1,10,3,9,0
2023-03-09,1597,0.13,Bakery,Breads & Buns,Vellore,East,2023,3,1,10,3,9,0
2023-03-09,1692,0.26,Snacks,Cookies,Perambalur,East,2023,3,1,10,3,9,0
2023-03-09,1715,0.25,Fruits & Veggies,Fresh Fruits,Dindigul,West,2023,3,1,10,3,9,0
2023-03-09,2097,0.1,Bakery,Cakes,Viluppuram,East,2023,3,1,10,3,9,0
2023-03-09,2182,0.31,Fruits & Veggies,Organic Vegetables,Madurai,West,2023,3,1,10,3,9,0
2023-03-09,2239,0.32,Bakery,Biscuits,Kanyakumari,West,2023,3,1,10,3,9,0
2023-03-09,2281,0.22,Oil & Masala,Masalas,Karur,East,2023,3,1,10,3,9,0
2023-03-09,2354,0.11,Beverages,Soft Drinks,Dharmapuri,South,2023,3,1,10,3,9,0
2023-03-09,2478,0.14,Food Grains,Rice,Madurai,Central,2023,3,1,10,3,9,0
2023-03-10,530,0.19,Food Grains,Rice,Nagercoil,East,2023,3,1,10,4,10,0
2023-03-10,1746,0.22,"Eggs, Meat & Fish",Eggs,Trichy,East,2023,3,1,10,4,10,0
2023-03-10,1856,0.32,Food Grains,Rice,Kanyakumari,East,2023,3,1,10,4,10,0
2023-03-10,2196,0.14,"Eggs, Meat & Fish",Eggs,Cumbum,East,2023,3,1,10,4,10,0
2023-03-10,2406,0.25,Food Grains,Dals & Pulses,Ooty,East,2023,3,1,10,4,10,0
2023-03-10,2452,0.25,Fruits & Veggies,Organic Fruits,Pudukottai,West,2023,3,1,10,4,10,0
2023-03-11,1324,0.15,Oil & Masala,Spices,Dindigul,East,2023,3,1,10,5,11,1
2023-03-11,1460,0.15,Snacks,Cookies,Vellore,West,2023,3,1,10,5,11,1
2023-03-11,1773,0.22,Bakery,Breads & Buns,Tenkasi,West,2023,3,1,10,5,11,1
2023-03-11,1989,0.23,Snacks,Chocolates,Chennai,Central,2023,3,1,10,5,11,1
2023-03-11,2053,0.13,Snacks,Noodles,Perambalur,West,2023,3,1,10,5,11,1
2023-03-12,734,0.12,Fruits & Veggies,Fresh Vegetables,Kanyakumari,East,2023,3,1,10,6,12,1
2023-03-12,772,0.17,Snacks,Cookies,Pudukottai,East,2023,3,1,10,6,12,1
2023-03-12,944,0.35,Beverages,Health Drinks,Chennai,East,2023,3,1,10,6,12,1
2023-03-12,1196,0.32,Fruits & Veggies,Fresh Fruits,Krishnagiri,South,2023,3,1,10,6,12,1
2023-03-12,1275,0.28,Bakery,Biscuits,Nagercoil,South,2023,3,1,10,6,12,1
2023-03-12,1916,0.31,Snacks,Cookies,Pudukottai,South,2023,3,1,10,6,12,1
2023-03-12,1964,0.22,Snacks,Cookies,Pudukottai,East,2023,3,1,10,6,12,1
2023-03-12,2112,0.28,Beverages,Health Drinks,Ramanadhapuram,West,2023,3,1,10,6,12,1
2023-03-12,2137,0.17,Beverages,Soft Drinks,Dharmapuri,South,2023,3,1,10,6,12,1
2023-03-12,2201,0.21,Bakery,Biscuits,Virudhunagar,East,2023,3,1,10,6,12,1
2023-03-12,2241,0.22,Beverages,Soft Drinks,Perambalur,East,2023,3,1,10,6,12,1
2023-03-12,2323,0.1,Food Grains,Dals & Pulses,Tirunelveli,East,2023,3,1,10,6,12,1
2023-03-13,1261,0.12,Fruits & Veggies,Fresh Vegetables,Ooty,West,2023,3,1,11,0,13,0
2023-03-13,1423,0.16,Oil & Masala,Edible Oil & Ghee,Tenkasi,West,2023,3,1,11,0,13,0
2023-03-13,2296,0.17,Oil & Masala,Masalas,Dharmapuri,West,2023,3,1,11,0,13,0
2023-03-14,612,0.14,Oil & Masala,Edible Oil & Ghee,Virudhunagar,East,2023,3,1,11,1,14,0
2023-03-14,1596,0.28,Snacks,Chocolates,Namakkal,West,2023,3,1,11,1,14,0
2023-03-14,1974,0.22,Food Grains,Organic Staples,Viluppuram,East,2023,3,1,11,1,14,0
2023-03-15,1751,0.23,Beverages,Soft Drinks,Madurai,West,2023,3,1,11,2,15,0
2023-03-16,928,0.3,Oil & Masala,Spices,Salem,East,2023,3,1,11,3,16,0
2023-03-16,943,0.16,Snacks,Cookies,Cumbum,West,2023,3,1,11,3,16,0
2023-03-16,959,0.15,Snacks,Noodles,Kanyakumari,South,2023,3,1,11,3,16,0
2023-03-16,965,0.33,Bakery,Biscuits,Ooty,South,2023,3,1,11,3,16,0
2023-03-16,1791,0.31,Snacks,Noodles,Karur,South,2023,3,1,11,3,16,0
2023-03-16,2009,0.31,Oil & Masala,Edible Oil & Ghee,Coimbatore,South,2023,3,1,11,3,16,0
2023-03-16,2061,0.31,Snacks,Chocolates,Perambalur,South,2023,3,1,11,3,16,0
2023-03-16,2163,0.25,Oil & Masala,Masalas,Dharmapuri,West,2023,3,1,11,3,16,0
2023-03-16,2203,0.32,"Eggs, Meat & Fish",Fish,Dharmapuri,East,2023,3,1,11,3,16,0
2023-03-16,2354,0.18,Food Grains,Rice,Karur,South,2023,3,1,11,3,16,0
2023-03-17,1169,0.28,Oil & Masala,Spices,Perambalur,East,2023,3,1,11,4,17,0
2023-03-17,1749,0.35,Food Grains,Rice,Trichy,East,2023,3,1,11,4,17,0
2023-03-19,562,0.28,Beverages,Health Drinks,Theni,West,2023,3,1,11,6,19,1
2023-03-19,610,0.26,Snacks,Noodles,Namakkal,West,2023,3,1,11,6,19,1
2023-03-19,897,0.19,Beverages,Soft Drinks,Tenkasi,Central,2023,3,1,11,6,19,1
2023-03-19,985,0.21,Fruits & Veggies,Fresh Fruits,Virudhunagar,West,2023,3,1,11,6,19,1
2023-03-19,1123,0.13,"Eggs, Meat & Fish",Eggs,Vellore,West,2023,3,1,11,6,19,1
2023-03-19,1195,0.16,Snacks,Cookies,Cumbum,West,2023,3,1,11,6,19,1
2023-03-19,1290,0.31,"Eggs, Meat & Fish",Fish,Nagercoil,Central,2023,3,1,11,6,19,1
2023-03-19,1714,0.33,Snacks,Chocolates,Perambalur,West,2023,3,1,11,6,19,1
2023-03-19,1834,0.34,Fruits & Veggies,Organic Vegetables,Tirunelveli,South,2023,3,1,11,6,19,1
2023-03-19,2010,0.21,Snacks,Cookies,Virudhunagar,West,2023,3,1,11,6,19,1
2023-03-19,2149,0.14,"Eggs, Meat & Fish",Eggs,Karur,West,2023,3,1,11,6,19,1
2023-03-19,2310,0.27,Food Grains,Rice,Kanyakumari,West,2023,3,1,11,6,19,1
2023-03-19,2457,0.1,Fruits & Veggies,Fresh Fruits,Virudhunagar,West,2023,3,1,11,6,19,1
2023-03-20,792,0.24,Bakery,Breads & Buns,Bodi,East,2023,3,1,12,0,20,0
2023-03-20,793,0.34,"Eggs, Meat & Fish",Mutton,Tenkasi,East,2023,3,1,12,0,20,0
2023-03-20,1285,0.25,Beverages,Health Drinks,Coimbatore,East,2023,3,1,12,0,20,0
2023-03-20,1371,0.28,Beverages,Health Drinks,Madurai,East,2023,3,1,12,0,20,0
2023-03-20,1621,0.17,Beverages,Soft Drinks,Bodi,West,2023,3,1,12,0,20,0
2023-03-20,1743,0.2,Food Grains,Organic Staples,Theni,Central,2023,3,1,12,0,20,0
2023-03-20,1776,0.2,Beverages,Soft Drinks,Theni,Central,2023,3,1,12,0,20,0
2023-03-20,1990,0.35,"Eggs, Meat & Fish",Mutton,Salem,Central,2023,3,1,12,0,20,0
2023-03-20,2049,0.14,Food Grains,Rice,Madurai,East,2023,3,1,12,0,20,0
2023-03-21,624,0.11,Snacks,Cookies,Dindigul,South,2023,3,1,12,1,21,0
2023-03-21,899,0.23,Beverages,Soft Drinks,Virudhunagar,South,2023,3,1,12,1,21,0
2023-03-21,1964,0.27,Food Grains,Atta & Flour,Coimbatore,South,2023,3,1,12,1,21,0
2023-03-22,640,0.27,Bakery,Breads & Buns,Salem,Central,2023,3,1,12,2,22,0
2023-03-22,750,0.21,Oil & Masala,Masalas,Dindigul,West,2023,3,1,12,2,22,0
2023-03-22,1188,0.35,Fruits & Veggies,Fresh Vegetables,Perambalur,West,2023,3,1,12,2,22,0
2023-03-22,1289,0.17,"Eggs, Meat & Fish",Fish,Salem,South,2023,3,1,12,2,22,0
2023-03-22,1584,0.11,Fruits & Veggies,Fresh Fruits,Viluppuram,South,2023,3,1,12,2,22,0
2023-03-22,1684,0.35,Bakery,Breads & Buns,Perambalur,West,2023,3,1,12,2,22,0
2023-03-22,1854,0.34,"Eggs, Meat & Fish",Mutton,Salem,Central,2023,3,1,12,2,22,0
2023-03-22,2088,0.33,"Eggs, Meat & Fish",Chicken,Karur,Central,2023,3,1,12,2,22,0
2023-03-22,2380,0.35,Oil & Masala,Masalas,Virudhunagar,West,2023,3,1,12,2,22,0
2023-03-22,2404,0.33,"Eggs, Meat & Fish",Eggs,Namakkal,South,2023,3,1,12,2,22,0
2023-03-23,1115,0.33,Fruits & Veggies,Fresh Vegetables,Kanyakumari,West,2023,3,1,12,3,23,0
2023-03-23,1170,0.14,Beverages,Health Drinks,Viluppuram,South,2023,3,1,12,3,23,0
2023-03-23,1213,0.34,Bakery,Breads & Buns,Viluppuram,Central,2023,3,1,12,3,23,0
2023-03-23,1458,0.34,Food Grains,Dals & Pulses,Theni,West,2023,3,1,12,3,23,0
2023-03-23,2008,0.13,Fruits & Veggies,Organic Vegetables,Coimbatore,West,2023,3,1,12,3,23,0
2023-03-23,2190,0.34,Oil & Masala,Masalas,Coimbatore,South,2023,3,1,12,3,23,0
2023-03-24,832,0.26,Beverages,Health Drinks,Salem,South,2023,3,1,12,4,24,0
2023-03-24,1364,0.26,Beverages,Health Drinks,Krishnagiri,West,2023,3,1,12,4,24,0
2023-03-24,1856,0.12,Oil & Masala,Edible Oil & Ghee,Kanyakumari,Central,2023,3,1,12,4,24,0
2023-03-26,543,0.18,Fruits & Veggies,Organic Vegetables,Nagercoil,East,2023,3,1,12,6,26,1
2023-03-26,715,0.2,Food Grains,Dals & Pulses,Pudukottai,South,2023,3,1,12,6,26,1
2023-03-26,926,0.29,Beverages,Soft Drinks,Bodi,East,2023,3,1,12,6,26,1
2023-03-26,1075,0.25,Oil & Masala,Edible Oil & Ghee,Pudukottai,East,2023,3,1,12,6,26,1
2023-03-26,1363,0.29,Bakery,Cakes,Madurai,East,2023,3,1,12,6,26,1
2023-03-26,1527,0.31,Bakery,Cakes,Virudhunagar,West,2023,3,1,12,6,26,1
2023-03-27,2262,0.31,Fruits & Veggies,Fresh Vegetables,Chennai,West,2023,3,1,13,0,27,0
2023-03-28,520,0.1,Oil & Masala,Spices,Ramanadhapuram,West,2023,3,1,13,1,28,0
2023-03-28,713,0.28,Bakery,Breads & Buns,Ramanadhapuram,West,2023,3,1,13,1,28,0
2023-03-28,1803,0.19,Snacks,Chocolates,Virudhunagar,East,2023,3,1,13,1,28,0
2023-03-28,2058,0.19,Fruits & Veggies,Organic Vegetables,Karur,East,2023,3,1,13,1,28,0
2023-03-28,2428,0.35,Food Grains,Atta & Flour,Pudukottai,East,2023,3,1,13,1,28,0
2023-03-29,645,0.19,Fruits & Veggies,Fresh Fruits,Cumbum,West,2023,3,1,13,2,29,0
2023-03-29,1397,0.18,Oil & Masala,Edible Oil & Ghee,Ooty,East,2023,3,1,13,2,29,0
2023-03-29,1747,0.12,Snacks,Cookies,Viluppuram,South,2023,3,1,13,2,29,0
2023-03-29,1789,0.29,Snacks,Chocolates,Ooty,West,2023,3,1,13,2,29,0
2023-03-29,2093,0.28,Bakery,Cakes,Madurai,West,2023,3,1,13,2,29,0
2023-03-29,2257,0.28,Beverages,Soft Drinks,Cumbum,South,2023,3,1,13,2,29,0
2023-03-29,2366,0.21,Bakery,Breads & Buns,Pudukottai,West,2023,3,1,13,2,29,0
2023-03-29,2424,0.25,Snacks,Cookies,Pudukottai,West,2023,3,1,13,2,29,0
2023-03-30,884,0.28,Snacks,Noodles,Krishnagiri,Central,2023,3,1,13,3,30,0
2023-03-30,1294,0.25,Bakery,Cakes,Ramanadhapuram,Central,2023,3,1,13,3,30,0
2023-03-30,2218,0.17,Bakery,Breads & Buns,Perambalur,Central,2023,3,1,13,3,30,0
2023-03-31,733,0.25,Beverages,Soft Drinks,Chennai,Central,2023,3,1,13,4,31,0
2023-03-31,1744,0.34,Snacks,Noodles,Dindigul,Central,2023,3,1,13,4,31,0
2023-03-31,2437,0.2,Snacks,Chocolates,Trichy,South,2023,3,1,13,4,31,0
2023-04-01,1082,0.27,Snacks,Chocolates,Virudhunagar,South,2023,4,2,13,5,1,1
2023-04-01,1449,0.28,Beverages,Soft Drinks,Ooty,Central,2023,4,2,13,5,1,1
2023-04-01,1733,0.31,Bakery,Cakes,Vellore,Central,2023,4,2,13,5,1,1
2023-04-04,762,0.3,Fruits & Veggies,Fresh Fruits,Chennai,East,2023,4,2,14,1,4,0
2023-04-04,885,0.1,Food Grains,Atta & Flour,Krishnagiri,Central,2023,4,2,14,1,4,0
2023-04-04,912,0.24,Oil & Masala,Masalas,Bodi,Central,2023,4,2,14,1,4,0
2023-04-04,928,0.28,Snacks,Cookies,Virudhunagar,Central,2023,4,2,14,1,4,0
2023-04-04,933,0.3,"Eggs, Meat & Fish",Mutton,Cumbum,East,2023,4,2,14,1,4,0
2023-04-04,1412,0.31,Food Grains,Rice,Namakkal,Central,2023,4,2,14,1,4,0
2023-04-04,1614,0.34,Oil & Masala,Masalas,Bodi,East,2023,4,2,14,1,4,0
2023-04-04,1783,0.14,Snacks,Noodles,Dindigul,Central,2023,4,2,14,1,4,0
2023-04-04,1926,0.24,"Eggs, Meat & Fish",Mutton,Cumbum,East,2023,4,2,14,1,4,0
2023-04-05,619,0.21,Oil & Masala,Spices,Dharmapuri,Central,2023,4,2,14,2,5,0
2023-04-05,931,0.14,Oil & Masala,Edible Oil & Ghee,Kanyakumari,East,2023,4,2,14,2,5,0
2023-04-05,1533,0.31,Beverages,Soft Drinks,Perambalur,Central,2023,4,2,14,2,5,0
2023-04-05,2190,0.27,Beverages,Health Drinks,Namakkal,Central,2023,4,2,14,2,5,0
2023-04-06,512,0.15,Oil & Masala,Edible Oil & Ghee,Virudhunagar,West,2023,4,2,14,3,6,0
2023-04-06,596,0.25,Snacks,Chocolates,Virudhunagar,East,2023,4,2,14,3,6,0
2023-04-06,639,0.21,Snacks,Cookies,Viluppuram,West,2023,4,2,14,3,6,0
2023-04-06,888,0.18,Fruits & Veggies,Fresh Vegetables,Vellore,West,2023,4,2,14,3,6,0
2023-04-06,1580,0.32,Food Grains,Atta & Flour,Dharmapuri,East,2023,4,2,14,3,6,0
2023-04-06,2380,0.35,"Eggs, Meat & Fish",Mutton,Karur,West,2023,4,2,14,3,6,0
2023-04-07,949,0.35,Beverages,Soft Drinks,Madurai,East,2023,4,2,14,4,7,0
2023-04-07,1081,0.25,Food Grains,Atta & Flour,Viluppuram,Central,2023,4,2,14,4,7,0
2023-04-07,1430,0.15,Food Grains,Dals & Pulses,Vellore,West,2023,4,2,14,4,7,0
2023-04-09,501,0.25,Bakery,Breads & Buns,Perambalur,West,2023,4,2,14,6,9,1
2023-04-09,556,0.33,Beverages,Soft Drinks,Ooty,Central,2023,4,2,14,6,9,1
2023-04-09,620,0.13,Food Grains,Rice,Bodi,South,2023,4,2,14,6,9,1
2023-04-09,671,0.2,Fruits & Veggies,Fresh Fruits,Kanyakumari,South,2023,4,2,14,6,9,1
2023-04-09,1115,0.19,Beverages,Soft Drinks,Namakkal,East,2023,4,2,14,6,9,1
2023-04-09,1200,0.29,"Eggs, Meat & Fish",Eggs,Vellore,South,2023,4,2,14,6,9,1
2023-04-09,2184,0.11,Beverages,Soft Drinks,Salem,South,2023,4,2,14,6,9,1
2023-04-10,575,0.15,Bakery,Cakes,Vellore,West,2023,4,2,15,0,10,0
2023-04-10,1483,0.23,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,East,2023,4,2,15,0,10,0
2023-04-10,2108,0.3,"Eggs, Meat & Fish",Eggs,Chennai,East,2023,4,2,15,0,10,0
2023-04-10,2151,0.27,Bakery,Biscuits,Namakkal,South,2023,4,2,15,0,10,0
2023-04-12,667,0.19,Beverages,Health Drinks,Tenkasi,East,2023,4,2,15,2,12,0
2023-04-12,877,0.14,Oil & Masala,Masalas,Tirunelveli,Central,2023,4,2,15,2,12,0
2023-04-12,1020,0.21,Food Grains,Atta & Flour,Pudukottai,East,2023,4,2,15,2,12,0
2023-04-12,1179,0.27,"Eggs, Meat & Fish",Mutton,Vellore,South,2023,4,2,15,2,12,0
2023-04-12,1344,0.27,Fruits & Veggies,Fresh Fruits,Bodi,West,2023,4,2,15,2,12,0
2023-04-12,1411,0.24,Bakery,Biscuits,Nagercoil,East,2023,4,2,15,2,12,0
2023-04-12,1485,0.22,Beverages,Health Drinks,Madurai,East,2023,4,2,15,2,12,0
2023-04-12,1571,0.2,"Eggs, Meat & Fish",Eggs,Bodi,South,2023,4,2,15,2,12,0
2023-04-12,1894,0.23,Bakery,Breads & Buns,Vellore,West,2023,4,2,15,2,12,0
2023-04-12,1907,0.35,Bakery,Biscuits,Coimbatore,East,2023,4,2,15,2,12,0
2023-04-12,1916,0.2,Bakery,Cakes,Salem,South,2023,4,2,15,2,12,0
2023-04-12,2018,0.32,Beverages,Soft Drinks,Nagercoil,West,2023,4,2,15,2,12,0
2023-04-12,2201,0.32,Snacks,Chocolates,Vellore,East,2023,4,2,15,2,12,0
2023-04-12,2207,0.27,Oil & Masala,Spices,Dharmapuri,West,2023,4,2,15,2,12,0
2023-04-12,2395,0.28,Fruits & Veggies,Fresh Fruits,Coimbatore,East,2023,4,2,15,2,12,0
2023-04-12,2430,0.16,Fruits & Veggies,Organic Fruits,Ramanadhapuram,West,2023,4,2,15,2,12,0
2023-04-13,568,0.3,Snacks,Chocolates,Chennai,West,2023,4,2,15,3,13,0
2023-04-13,703,0.24,Oil & Masala,Spices,Coimbatore,West,2023,4,2,15,3,13,0
2023-04-13,814,0.35,Beverages,Health Drinks,Krishnagiri,West,2023,4,2,15,3,13,0
2023-04-13,862,0.29,Snacks,Noodles,Ooty,West,2023,4,2,15,3,13,0
2023-04-13,912,0.26,Food Grains,Organic Staples,Cumbum,West,2023,4,2,15,3,13,0
2023-04-13,1052,0.27,Oil & Masala,Spices,Theni,Central,2023,4,2,15,3,13,0
2023-04-13,1093,0.27,Oil & Masala,Masalas,Salem,West,2023,4,2,15,3,13,0
2023-04-13,1150,0.3,Fruits & Veggies,Fresh Vegetables,Vellore,West,2023,4,2,15,3,13,0
2023-04-13,1842,0.27,Beverages,Health Drinks,Bodi,Central,2023,4,2,15,3,13,0
2023-04-13,1977,0.25,"Eggs, Meat & Fish",Chicken,Kanyakumari,Central,2023,4,2,15,3,13,0
2023-04-13,2078,0.32,"Eggs, Meat & Fish",Chicken,Kanyakumari,West,2023,4,2,15,3,13,0
2023-04-13,2081,0.1,Oil & Masala,Spices,Viluppuram,West,2023,4,2,15,3,13,0
2023-04-13,2089,0.21,Food Grains,Atta & Flour,Karur,Central,2023,4,2,15,3,13,0
2023-04-13,2286,0.16,Food Grains,Dals & Pulses,Pudukottai,West,2023,4,2,15,3,13,0
2023-04-13,2390,0.12,Beverages,Soft Drinks,Madurai,West,2023,4,2,15,3,13,0
2023-04-14,2188,0.21,Beverages,Health Drinks,Coimbatore,West,2023,4,2,15,4,14,0
2023-04-16,615,0.35,Fruits & Veggies,Fresh Fruits,Karur,South,2023,4,2,15,6,16,1
2023-04-16,742,0.19,Beverages,Health Drinks,Namakkal,East,2023,4,2,15,6,16,1
2023-04-16,907,0.31,Snacks,Chocolates,Ramanadhapuram,East,2023,4,2,15,6,16,1
2023-04-16,1081,0.18,Bakery,Cakes,Tirunelveli,East,2023,4,2,15,6,16,1
2023-04-16,1399,0.17,"Eggs, Meat & Fish",Mutton,Coimbatore,East,2023,4,2,15,6,16,1
2023-04-16,1529,0.11,Bakery,Breads & Buns,Theni,East,2023,4,2,15,6,16,1
2023-04-16,1617,0.33,Oil & Masala,Masalas,Madurai,East,2023,4,2,15,6,16,1
2023-04-16,1726,0.34,Beverages,Health Drinks,Virudhunagar,South,2023,4,2,15,6,16,1
2023-04-16,1808,0.34,Fruits & Veggies,Fresh Fruits,Karur,Central,2023,4,2,15,6,16,1
2023-04-16,1828,0.28,Food Grains,Dals & Pulses,Nagercoil,Central,2023,4,2,15,6,16,1
2023-04-16,2032,0.18,Fruits & Veggies,Fresh Fruits,Perambalur,East,2023,4,2,15,6,16,1
2023-04-16,2310,0.23,Beverages,Soft Drinks,Trichy,South,2023,4,2,15,6,16,1
2023-04-16,2377,0.27,Bakery,Biscuits,Tenkasi,East,2023,4,2,15,6,16,1
2023-04-16,2388,0.35,"Eggs, Meat & Fish",Fish,Salem,South,2023,4,2,15,6,16,1
2023-04-17,524,0.28,"Eggs, Meat & Fish",Eggs,Vellore,West,2023,4,2,16,0,17,0
2023-04-17,611,0.35,Fruits & Veggies,Organic Fruits,Pudukottai,West,2023,4,2,16,0,17,0
2023-04-17,1284,0.11,Snacks,Cookies,Cumbum,East,2023,4,2,16,0,17,0
2023-04-17,1594,0.18,Fruits & Veggies,Fresh Vegetables,Bodi,West,2023,4,2,16,0,17,0
2023-04-17,2064,0.15,Oil & Masala,Masalas,Dindigul,West,2023,4,2,16,0,17,0
2023-04-17,2083,0.22,"Eggs, Meat & Fish",Mutton,Bodi,East,2023,4,2,16,0,17,0
2023-04-17,2141,0.21,Snacks,Chocolates,Ramanadhapuram,East,2023,4,2,16,0,17,0
2023-04-17,2173,0.25,Food Grains,Organic Staples,Perambalur,West,2023,4,2,16,0,17,0
2023-04-18,552,0.34,Snacks,Noodles,Ramanadhapuram,Central,2023,4,2,16,1,18,0
2023-04-18,727,0.15,Beverages,Soft Drinks,Virudhunagar,West,2023,4,2,16,1,18,0
2023-04-18,793,0.12,Snacks,Chocolates,Virudhunagar,Central,2023,4,2,16,1,18,0
2023-04-18,797,0.2,Beverages,Soft Drinks,Dindigul,Central,2023,4,2,16,1,18,0
2023-04-18,902,0.29,Beverages,Soft Drinks,Salem,Central,2023,4,2,16,1,18,0
2023-04-18,1049,0.11,Oil & Masala,Spices,Perambalur,West,2023,4,2,16,1,18,0
2023-04-18,1127,0.27,Snacks,Noodles,Ramanadhapuram,East,2023,4,2,16,1,18,0
2023-04-18,1127,0.34,Bakery,Biscuits,Perambalur,South,2023,4,2,16,1,18,0
2023-04-18,1259,0.15,Bakery,Cakes,Ooty,Central,2023,4,2,16,1,18,0
2023-04-18,1319,0.29,"Eggs, Meat & Fish",Fish,Ooty,Central,2023,4,2,16,1,18,0
2023-04-18,1417,0.19,Bakery,Cakes,Theni,Central,2023,4,2,16,1,18,0
2023-04-18,1482,0.15,Beverages,Soft Drinks,Tirunelveli,Central,2023,4,2,16,1,18,0
2023-04-18,1692,0.24,Snacks,Chocolates,Chennai,Central,2023,4,2,16,1,18,0
2023-04-18,1842,0.32,Snacks,Chocolates,Namakkal,Central,2023,4,2,16,1,18,0
2023-04-18,1849,0.31,Food Grains,Rice,Pudukottai,West,2023,4,2,16,1,18,0
2023-04-18,1957,0.29,Oil & Masala,Edible Oil & Ghee,Dharmapuri,Central,2023,4,2,16,1,18,0
