rad_id_2025,Order Date,Sales_faktisk,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend,prognose_lineaer_regresjon,prognose_random_forest_baseline,prognose_random_forest_tuned,feil_lineaer_regresjon,abs_feil_lineaer_regresjon,ape_lineaer_regresjon_pct,feil_random_forest_baseline,abs_feil_random_forest_baseline,ape_random_forest_baseline_pct,feil_random_forest_tuned,abs_feil_random_forest_tuned,ape_random_forest_tuned_pct
936,2025-04-23,1818,0.34,Beverages,Health Drinks,Perambalur,South,2025,4,2,17,2,23,0,1504.073245,1331.91,1441.223251,-313.926755,313.926755,17.2677,-486.09,486.09,26.7376,-376.776749,376.776749,20.7248
937,2025-04-23,2016,0.29,Food Grains,Rice,Tenkasi,East,2025,4,2,17,2,23,0,1480.543781,1466.47,1492.595102,-535.456219,535.456219,26.5603,-549.53,549.53,27.2584,-523.404898,523.404898,25.9625
938,2025-04-23,2033,0.15,Fruits & Veggies,Fresh Vegetables,Dindigul,West,2025,4,2,17,2,23,0,1408.741194,1462.385,1441.027717,-624.258806,624.258806,30.7063,-570.615,570.615,28.0676,-591.972283,591.972283,29.1182
939,2025-04-23,2034,0.3,Bakery,Breads & Buns,Trichy,South,2025,4,2,17,2,23,0,1550.083566,1360.02,1530.398481,-483.916434,483.916434,23.7914,-673.98,673.98,33.1357,-503.601519,503.601519,24.7592
940,2025-04-23,2098,0.22,Oil & Masala,Spices,Dindigul,East,2025,4,2,17,2,23,0,1437.25104,1256.715,1441.061414,-660.74896,660.74896,31.4942,-841.285,841.285,40.0994,-656.938586,656.938586,31.3126
941,2025-04-23,2385,0.19,Food Grains,Dals & Pulses,Chennai,South,2025,4,2,17,2,23,0,1572.855282,1700.57,1539.799155,-812.144718,812.144718,34.0522,-684.43,684.43,28.6973,-845.200845,845.200845,35.4382
942,2025-04-23,2467,0.23,Beverages,Soft Drinks,Coimbatore,West,2025,4,2,17,2,23,0,1467.971889,1584.145,1523.158312,-999.028111,999.028111,40.4957,-882.855,882.855,35.7866,-943.841688,943.841688,38.2587
943,2025-04-23,2474,0.21,"Eggs, Meat & Fish",Mutton,Krishnagiri,Central,2025,4,2,17,2,23,0,1566.161412,1620.4,1544.014914,-907.838588,907.838588,36.6952,-853.6,853.6,34.5028,-929.985086,929.985086,37.5903
944,2025-04-24,1012,0.3,Fruits & Veggies,Organic Fruits,Namakkal,West,2025,4,2,17,3,24,0,1432.802472,1177.31,1454.24487,420.802472,420.802472,41.5813,165.31,165.31,16.335,442.24487,442.24487,43.7001
945,2025-04-24,1038,0.17,Oil & Masala,Edible Oil & Ghee,Salem,Central,2025,4,2,17,3,24,0,1566.426234,1583.245,1531.099044,528.426234,528.426234,50.9081,545.245,545.245,52.5284,493.099044,493.099044,47.5047
946,2025-04-24,1142,0.32,Snacks,Noodles,Krishnagiri,Central,2025,4,2,17,3,24,0,1462.329603,1355.87,1460.132118,320.329603,320.329603,28.0499,213.87,213.87,18.7277,318.132118,318.132118,27.8575
947,2025-04-24,1155,0.13,"Eggs, Meat & Fish",Eggs,Viluppuram,West,2025,4,2,17,3,24,0,1574.008079,1519.575,1549.809932,419.008079,419.008079,36.2778,364.575,364.575,31.5649,394.809932,394.809932,34.1827
948,2025-04-24,1470,0.19,Oil & Masala,Edible Oil & Ghee,Dharmapuri,East,2025,4,2,17,3,24,0,1588.089813,1567.21,1509.753434,118.089813,118.089813,8.0333,97.21,97.21,6.6129,39.753434,39.753434,2.7043
949,2025-04-24,1755,0.21,"Eggs, Meat & Fish",Eggs,Chennai,South,2025,4,2,17,3,24,0,1558.214626,1593.45,1555.383469,-196.785374,196.785374,11.2128,-161.55,161.55,9.2051,-199.616531,199.616531,11.3742
950,2025-04-24,1893,0.21,Food Grains,Dals & Pulses,Coimbatore,East,2025,4,2,17,3,24,0,1500.45521,1571.805,1537.269513,-392.54479,392.54479,20.7367,-321.195,321.195,16.9675,-355.730487,355.730487,18.7919
951,2025-04-24,2003,0.28,"Eggs, Meat & Fish",Eggs,Krishnagiri,East,2025,4,2,17,3,24,0,1522.509313,1445.675,1513.378987,-480.490687,480.490687,23.9886,-557.325,557.325,27.8245,-489.621013,489.621013,24.4444
952,2025-04-24,2325,0.13,Beverages,Soft Drinks,Bodi,East,2025,4,2,17,3,24,0,1539.468289,1679.845,1528.504682,-785.531711,785.531711,33.7863,-645.155,645.155,27.7486,-796.495318,796.495318,34.2579
953,2025-04-25,1255,0.14,Snacks,Noodles,Dharmapuri,West,2025,4,2,17,4,25,0,1553.160546,1536.33,1504.334951,298.160546,298.160546,23.7578,281.33,281.33,22.4167,249.334951,249.334951,19.8673
954,2025-04-25,1642,0.14,Food Grains,Dals & Pulses,Perambalur,West,2025,4,2,17,4,25,0,1598.694628,1712.28,1554.27528,-43.305372,43.305372,2.6374,70.28,70.28,4.2801,-87.72472,87.72472,5.3426
955,2025-04-25,1736,0.22,Food Grains,Rice,Viluppuram,West,2025,4,2,17,4,25,0,1525.251495,1602.115,1538.54076,-210.748505,210.748505,12.1399,-133.885,133.885,7.7123,-197.45924,197.45924,11.3744
956,2025-04-25,1896,0.14,"Eggs, Meat & Fish",Eggs,Dharmapuri,West,2025,4,2,17,4,25,0,1604.273085,1461.77,1535.140711,-291.726915,291.726915,15.3864,-434.23,434.23,22.9024,-360.859289,360.859289,19.0327
957,2025-04-25,2158,0.35,Fruits & Veggies,Fresh Fruits,Karur,West,2025,4,2,17,4,25,0,1464.005577,1379.13,1454.425354,-693.994423,693.994423,32.1591,-778.87,778.87,36.0922,-703.574646,703.574646,32.6031
958,2025-04-25,2371,0.26,Beverages,Soft Drinks,Coimbatore,South,2025,4,2,17,4,25,0,1476.390466,1506.785,1509.448546,-894.609534,894.609534,37.7313,-864.215,864.215,36.4494,-861.551454,861.551454,36.337
959,2025-04-25,2445,0.11,Food Grains,Organic Staples,Ramanadhapuram,West,2025,4,2,17,4,25,0,1547.051394,1467.855,1495.427113,-897.948606,897.948606,36.7259,-977.145,977.145,39.965,-949.572887,949.572887,38.8373
960,2025-04-25,2481,0.12,Oil & Masala,Spices,Kanyakumari,South,2025,4,2,17,4,25,0,1571.435482,1415.44,1520.940097,-909.564518,909.564518,36.6612,-1065.56,1065.56,42.9488,-960.059903,960.059903,38.6965
961,2025-04-26,1403,0.2,Beverages,Health Drinks,Virudhunagar,West,2025,4,2,17,5,26,1,1420.811288,1611.8,1458.966638,17.811288,17.811288,1.2695,208.8,208.8,14.8824,55.966638,55.966638,3.9891
962,2025-04-26,1792,0.16,Food Grains,Atta & Flour,Karur,Central,2025,4,2,17,5,26,1,1528.217257,1501.975,1505.558411,-263.782743,263.782743,14.72,-290.025,290.025,16.1844,-286.441589,286.441589,15.9845
963,2025-04-26,2293,0.14,Oil & Masala,Edible Oil & Ghee,Vellore,West,2025,4,2,17,5,26,1,1599.33748,1385.585,1495.789938,-693.66252,693.66252,30.2513,-907.415,907.415,39.5733,-797.210062,797.210062,34.7671
964,2025-04-27,549,0.31,Fruits & Veggies,Organic Vegetables,Tirunelveli,Central,2025,4,2,17,6,27,1,1516.749021,1515.32,1509.085309,967.749021,967.749021,176.2749,966.32,966.32,176.0146,960.085309,960.085309,174.8789
965,2025-04-27,908,0.29,"Eggs, Meat & Fish",Mutton,Krishnagiri,Central,2025,4,2,17,6,27,1,1547.583232,1344.08,1497.76816,639.583232,639.583232,70.4387,436.08,436.08,48.0264,589.76816,589.76816,64.9524
966,2025-04-27,1023,0.3,"Eggs, Meat & Fish",Fish,Pudukottai,West,2025,4,2,17,6,27,1,1512.209299,1389.78,1503.007607,489.209299,489.209299,47.821,366.78,366.78,35.8534,480.007607,480.007607,46.9216
967,2025-04-27,1293,0.27,"Eggs, Meat & Fish",Fish,Chennai,West,2025,4,2,17,6,27,1,1484.051134,1495.68,1497.833082,191.051134,191.051134,14.7758,202.68,202.68,15.6752,204.833082,204.833082,15.8417
968,2025-04-27,1586,0.3,Fruits & Veggies,Fresh Vegetables,Ooty,West,2025,4,2,17,6,27,1,1459.936576,1400.9,1467.514725,-126.063424,126.063424,7.9485,-185.1,185.1,11.6709,-118.485275,118.485275,7.4707
969,2025-04-27,2470,0.1,Fruits & Veggies,Organic Vegetables,Krishnagiri,West,2025,4,2,17,6,27,1,1537.443159,1421.94,1522.952225,-932.556841,932.556841,37.7553,-1048.06,1048.06,42.4316,-947.047775,947.047775,38.342
970,2025-04-28,1309,0.14,"Eggs, Meat & Fish",Mutton,Tirunelveli,South,2025,4,2,18,0,28,0,1625.956293,1787.57,1589.698951,316.956293,316.956293,24.2136,478.57,478.57,36.56,280.698951,280.698951,21.4438
971,2025-04-28,1617,0.28,Bakery,Cakes,Krishnagiri,East,2025,4,2,18,0,28,0,1531.250528,1460.875,1488.757714,-85.749472,85.749472,5.303,-156.125,156.125,9.6552,-128.242286,128.242286,7.9309
972,2025-04-28,1870,0.16,Beverages,Soft Drinks,Namakkal,South,2025,4,2,18,0,28,0,1542.092999,1638.26,1526.778054,-327.907001,327.907001,17.5351,-231.74,231.74,12.3925,-343.221946,343.221946,18.3541
973,2025-04-28,2091,0.12,Food Grains,Organic Staples,Krishnagiri,East,2025,4,2,18,0,28,0,1558.023027,1518.545,1527.764272,-532.976973,532.976973,25.4891,-572.455,572.455,27.3771,-563.235728,563.235728,26.9362
974,2025-04-29,705,0.27,Beverages,Health Drinks,Dharmapuri,East,2025,4,2,18,1,29,0,1519.378419,1414.44,1485.481493,814.378419,814.378419,115.5147,709.44,709.44,100.6298,780.481493,780.481493,110.7066
975,2025-04-29,2091,0.27,Fruits & Veggies,Fresh Vegetables,Namakkal,East,2025,4,2,18,1,29,0,1465.038769,1561.16,1493.010212,-625.961231,625.961231,29.936,-529.84,529.84,25.3391,-597.989788,597.989788,28.5983
976,2025-04-30,588,0.23,Beverages,Soft Drinks,Tirunelveli,West,2025,4,2,18,2,30,0,1530.043322,1556.455,1509.343833,942.043322,942.043322,160.2114,968.455,968.455,164.7032,921.343833,921.343833,156.6911
977,2025-04-30,616,0.25,Food Grains,Atta & Flour,Tenkasi,West,2025,4,2,18,2,30,0,1520.90997,1566.765,1526.706508,904.90997,904.90997,146.901,950.765,950.765,154.345,910.706508,910.706508,147.842
978,2025-04-30,665,0.27,Beverages,Soft Drinks,Pudukottai,East,2025,4,2,18,2,30,0,1548.509858,1462.96,1498.636258,883.509858,883.509858,132.8586,797.96,797.96,119.994,833.636258,833.636258,125.3588
979,2025-04-30,696,0.14,Fruits & Veggies,Fresh Vegetables,Bodi,South,2025,4,2,18,2,30,0,1528.278126,1533.155,1517.732409,832.278126,832.278126,119.5802,837.155,837.155,120.2809,821.732409,821.732409,118.065
980,2025-04-30,706,0.34,Fruits & Veggies,Organic Vegetables,Kanyakumari,Central,2025,4,2,18,2,30,0,1535.628513,1563.535,1479.289129,829.628513,829.628513,117.5111,857.535,857.535,121.4639,773.289129,773.289129,109.531
981,2025-04-30,775,0.3,"Eggs, Meat & Fish",Fish,Theni,South,2025,4,2,18,2,30,0,1512.05073,1376.845,1505.123417,737.05073,737.05073,95.1033,601.845,601.845,77.6574,730.123417,730.123417,94.2095
982,2025-04-30,828,0.33,Snacks,Chocolates,Dharmapuri,East,2025,4,2,18,2,30,0,1515.148931,1544.045,1511.873243,687.148931,687.148931,82.989,716.045,716.045,86.4789,683.873243,683.873243,82.5934
983,2025-04-30,836,0.29,Oil & Masala,Edible Oil & Ghee,Kanyakumari,East,2025,4,2,18,2,30,0,1545.093734,1509.62,1526.013371,709.093734,709.093734,84.8198,673.62,673.62,80.5766,690.013371,690.013371,82.5375
984,2025-04-30,881,0.33,Food Grains,Dals & Pulses,Bodi,South,2025,4,2,18,2,30,0,1564.439276,1377.67,1518.568237,683.439276,683.439276,77.5754,496.67,496.67,56.3757,637.568237,637.568237,72.3687
985,2025-04-30,922,0.16,Fruits & Veggies,Organic Vegetables,Nagercoil,West,2025,4,2,18,2,30,0,1483.790826,1496.89,1514.41197,561.790826,561.790826,60.9318,574.89,574.89,62.3525,592.41197,592.41197,64.2529
986,2025-04-30,984,0.13,Bakery,Cakes,Dindigul,East,2025,4,2,18,2,30,0,1472.097422,1508.475,1476.401536,488.097422,488.097422,49.6034,524.475,524.475,53.3003,492.401536,492.401536,50.0408
987,2025-04-30,992,0.17,Beverages,Health Drinks,Tirunelveli,South,2025,4,2,18,2,30,0,1502.892277,1559.705,1495.640248,510.892277,510.892277,51.5012,567.705,567.705,57.2283,503.640248,503.640248,50.7702
988,2025-04-30,1224,0.12,Snacks,Noodles,Perambalur,South,2025,4,2,18,2,30,0,1575.186423,1642.84,1557.981022,351.186423,351.186423,28.6917,418.84,418.84,34.219,333.981022,333.981022,27.286
989,2025-04-30,1751,0.28,Beverages,Soft Drinks,Cumbum,East,2025,4,2,18,2,30,0,1515.836894,1408.96,1483.297292,-235.163106,235.163106,13.4302,-342.04,342.04,19.534,-267.702708,267.702708,15.2886
990,2025-04-30,1786,0.19,Oil & Masala,Masalas,Dindigul,West,2025,4,2,18,2,30,0,1480.320043,1425.87,1473.527781,-305.679957,305.679957,17.1153,-360.13,360.13,20.1641,-312.472219,312.472219,17.4956
991,2025-04-30,1804,0.23,Fruits & Veggies,Fresh Vegetables,Virudhunagar,West,2025,4,2,18,2,30,0,1443.530363,1395.93,1473.551193,-360.469637,360.469637,19.9817,-408.07,408.07,22.6203,-330.448807,330.448807,18.3176
992,2025-04-30,2025,0.25,Snacks,Chocolates,Karur,South,2025,4,2,18,2,30,0,1470.793741,1661.295,1530.239573,-554.206259,554.206259,27.3682,-363.705,363.705,17.9607,-494.760427,494.760427,24.4326
993,2025-04-30,2367,0.26,"Eggs, Meat & Fish",Eggs,Kanyakumari,South,2025,4,2,18,2,30,0,1581.462057,1614.925,1553.998664,-785.537943,785.537943,33.1871,-752.075,752.075,31.7733,-813.001336,813.001336,34.3473
994,2025-05-02,1624,0.2,"Eggs, Meat & Fish",Chicken,Pudukottai,West,2025,5,2,18,4,2,0,1561.977766,1650.155,1532.408556,-62.022234,62.022234,3.8191,26.155,26.155,1.6105,-91.591444,91.591444,5.6399
995,2025-05-02,1927,0.21,Food Grains,Organic Staples,Nagercoil,Central,2025,5,2,18,4,2,0,1440.942857,1290.695,1435.333553,-486.057143,486.057143,25.2235,-636.305,636.305,33.0205,-491.666447,491.666447,25.5146
996,2025-05-02,2413,0.28,Fruits & Veggies,Fresh Fruits,Kanyakumari,West,2025,5,2,18,4,2,0,1490.219865,1555.07,1485.125532,-922.780135,922.780135,38.242,-857.93,857.93,35.5545,-927.874468,927.874468,38.4531
997,2025-05-02,2430,0.16,Fruits & Veggies,Fresh Vegetables,Coimbatore,Central,2025,5,2,18,4,2,0,1408.628118,1457.94,1440.492234,-1021.371882,1021.371882,42.0318,-972.06,972.06,40.0025,-989.507766,989.507766,40.7205
998,2025-05-03,637,0.18,Snacks,Noodles,Trichy,Central,2025,5,2,18,5,3,1,1511.027374,1700.82,1484.907323,874.027374,874.027374,137.2099,1063.82,1063.82,167.0047,847.907323,847.907323,133.1095
999,2025-05-03,751,0.24,"Eggs, Meat & Fish",Eggs,Tirunelveli,South,2025,5,2,18,5,3,1,1537.690613,1445.29,1521.502957,786.690613,786.690613,104.7524,694.29,694.29,92.4487,770.502957,770.502957,102.5969
1000,2025-05-03,1069,0.34,Snacks,Chocolates,Tirunelveli,South,2025,5,2,18,5,3,1,1449.889691,1389.485,1438.008319,380.889691,380.889691,35.6305,320.485,320.485,29.9799,369.008319,369.008319,34.519
1001,2025-05-03,1621,0.23,Food Grains,Organic Staples,Ramanadhapuram,Central,2025,5,2,18,5,3,1,1504.482238,1629.915,1511.761932,-116.517762,116.517762,7.188,8.915,8.915,0.55,-109.238068,109.238068,6.7389
1002,2025-05-03,1641,0.24,Food Grains,Dals & Pulses,Tirunelveli,Central,2025,5,2,18,5,3,1,1524.648378,1641.11,1521.56635,-116.351622,116.351622,7.0903,0.11,0.11,0.0067,-119.43365,119.43365,7.2781
1003,2025-05-03,1791,0.28,Bakery,Cakes,Coimbatore,South,2025,5,2,18,5,3,1,1467.603419,1468.19,1473.461036,-323.396581,323.396581,18.0568,-322.81,322.81,18.024,-317.538964,317.538964,17.7297
1004,2025-05-03,2306,0.34,Food Grains,Rice,Pudukottai,Central,2025,5,2,18,5,3,1,1493.201159,1360.18,1445.35721,-812.798841,812.798841,35.2471,-945.82,945.82,41.0156,-860.64279,860.64279,37.3219
1005,2025-05-03,2400,0.23,Bakery,Cakes,Namakkal,South,2025,5,2,18,5,3,1,1506.174196,1482.395,1486.320405,-893.825804,893.825804,37.2427,-917.605,917.605,38.2335,-913.679595,913.679595,38.07
1006,2025-05-03,2435,0.27,Food Grains,Atta & Flour,Ramanadhapuram,Central,2025,5,2,18,5,3,1,1503.897595,1618.095,1497.287241,-931.102405,931.102405,38.2383,-816.905,816.905,33.5485,-937.712759,937.712759,38.5098
1007,2025-05-05,630,0.12,Oil & Masala,Spices,Pudukottai,East,2025,5,2,19,0,5,0,1555.373578,1412.01,1503.524101,925.373578,925.373578,146.8847,782.01,782.01,124.1286,873.524101,873.524101,138.6546
1008,2025-05-05,1063,0.14,Fruits & Veggies,Fresh Fruits,Salem,West,2025,5,2,19,0,5,0,1544.818071,1408.43,1513.715658,481.818071,481.818071,45.3263,345.43,345.43,32.4958,450.715658,450.715658,42.4003
1009,2025-05-05,1839,0.24,Beverages,Soft Drinks,Pudukottai,West,2025,5,2,19,0,5,0,1532.070234,1444.46,1483.793124,-306.929766,306.929766,16.69,-394.54,394.54,21.4541,-355.206876,355.206876,19.3152
1010,2025-05-05,2220,0.3,Food Grains,Dals & Pulses,Tenkasi,South,2025,5,2,19,0,5,0,1521.301595,1406.175,1490.70529,-698.698405,698.698405,31.4729,-813.825,813.825,36.6588,-729.29471,729.29471,32.8511
1011,2025-05-05,2300,0.12,Beverages,Health Drinks,Nagercoil,West,2025,5,2,19,0,5,0,1401.836252,1320.87,1460.829177,-898.163748,898.163748,39.0506,-979.13,979.13,42.5709,-839.170823,839.170823,36.4857
1012,2025-05-05,2302,0.32,Oil & Masala,Spices,Dindigul,West,2025,5,2,19,0,5,0,1404.529536,1645.435,1461.955662,-897.470464,897.470464,38.9866,-656.565,656.565,28.5215,-840.044338,840.044338,36.4919
1013,2025-05-06,870,0.19,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,Central,2025,5,2,19,1,6,0,1516.761618,1702.845,1521.905509,646.761618,646.761618,74.3404,832.845,832.845,95.7293,651.905509,651.905509,74.9317
1014,2025-05-06,2365,0.23,Food Grains,Atta & Flour,Ramanadhapuram,South,2025,5,2,19,1,6,0,1542.15363,1564.285,1526.033648,-822.84637,822.84637,34.7927,-800.715,800.715,33.8569,-838.966352,838.966352,35.4743
1015,2025-05-07,748,0.19,Snacks,Cookies,Krishnagiri,Central,2025,5,2,19,2,7,0,1447.57393,1638.345,1476.878239,699.57393,699.57393,93.5259,890.345,890.345,119.0301,728.878239,728.878239,97.4436
1016,2025-05-07,842,0.11,Fruits & Veggies,Fresh Vegetables,Kanyakumari,Central,2025,5,2,19,2,7,0,1499.00856,1513.675,1489.999035,657.00856,657.00856,78.0295,671.675,671.675,79.7714,647.999035,647.999035,76.9595
1017,2025-05-07,882,0.35,Oil & Masala,Masalas,Trichy,Central,2025,5,2,19,2,7,0,1554.174122,1562.975,1519.085458,672.174122,672.174122,76.2102,680.975,680.975,77.208,637.085458,637.085458,72.2319
1018,2025-05-07,1688,0.1,Fruits & Veggies,Fresh Fruits,Trichy,Central,2025,5,2,19,2,7,0,1553.598309,1451.825,1504.064119,-134.401691,134.401691,7.9622,-236.175,236.175,13.9914,-183.935881,183.935881,10.8967
1019,2025-05-07,1773,0.22,Snacks,Chocolates,Vellore,Central,2025,5,2,19,2,7,0,1507.47251,1500.04,1479.357032,-265.52749,265.52749,14.9762,-272.96,272.96,15.3954,-293.642968,293.642968,16.5619
1020,2025-05-07,1983,0.29,Snacks,Noodles,Tirunelveli,Central,2025,5,2,19,2,7,0,1464.518481,1549.045,1470.631305,-518.481519,518.481519,26.1463,-433.955,433.955,21.8838,-512.368695,512.368695,25.8381
1021,2025-05-08,660,0.24,Oil & Masala,Edible Oil & Ghee,Krishnagiri,South,2025,5,2,19,3,8,0,1513.683131,1332.225,1495.709068,853.683131,853.683131,129.3459,672.225,672.225,101.8523,835.709068,835.709068,126.6226
1022,2025-05-08,920,0.29,Beverages,Soft Drinks,Nagercoil,Central,2025,5,2,19,3,8,0,1419.886374,1367.655,1428.641304,499.886374,499.886374,54.3355,447.655,447.655,48.6582,508.641304,508.641304,55.2871
1023,2025-05-08,1271,0.12,Fruits & Veggies,Organic Vegetables,Krishnagiri,Central,2025,5,2,19,3,8,0,1513.922351,1557.375,1516.807774,242.922351,242.922351,19.1127,286.375,286.375,22.5315,245.807774,245.807774,19.3397
1024,2025-05-08,1567,0.26,Beverages,Health Drinks,Dindigul,Central,2025,5,2,19,3,8,0,1344.515273,1317.445,1386.422659,-222.484727,222.484727,14.1981,-249.555,249.555,15.9257,-180.577341,180.577341,11.5238
1025,2025-05-08,1903,0.16,Fruits & Veggies,Organic Vegetables,Trichy,Central,2025,5,2,19,3,8,0,1557.808089,1545.625,1517.790441,-345.191911,345.191911,18.1394,-357.375,357.375,18.7796,-385.209559,385.209559,20.2422
1026,2025-05-09,654,0.35,Bakery,Biscuits,Chennai,South,2025,5,2,19,4,9,0,1503.023817,1264.185,1450.707561,849.023817,849.023817,129.8202,610.185,610.185,93.3005,796.707561,796.707561,121.8207
1027,2025-05-09,724,0.21,"Eggs, Meat & Fish",Eggs,Viluppuram,South,2025,5,2,19,4,9,0,1556.224325,1639.105,1547.450548,832.224325,832.224325,114.9481,915.105,915.105,126.3957,823.450548,823.450548,113.7363
1028,2025-05-09,1394,0.31,"Eggs, Meat & Fish",Fish,Salem,West,2025,5,2,19,4,9,0,1490.028107,1394.905,1482.357625,96.028107,96.028107,6.8887,0.905,0.905,0.0649,88.357625,88.357625,6.3384
1029,2025-05-09,1764,0.33,Food Grains,Dals & Pulses,Viluppuram,South,2025,5,2,19,4,9,0,1544.208321,1399.745,1498.661001,-219.791679,219.791679,12.4598,-364.255,364.255,20.6494,-265.338999,265.338999,15.0419
1030,2025-05-09,1887,0.14,Food Grains,Atta & Flour,Trichy,South,2025,5,2,19,4,9,0,1589.813445,1570.47,1548.137709,-297.186555,297.186555,15.7492,-316.53,316.53,16.7742,-338.862291,338.862291,17.9577
1031,2025-05-10,617,0.3,Food Grains,Organic Staples,Pudukottai,East,2025,5,2,19,5,10,1,1531.480489,1281.535,1511.07394,914.480489,914.480489,148.214,664.535,664.535,107.7042,894.07394,894.07394,144.9066
1032,2025-05-10,721,0.23,Food Grains,Rice,Perambalur,East,2025,5,2,19,5,10,1,1530.509343,1583.34,1529.000488,809.509343,809.509343,112.2759,862.34,862.34,119.6033,808.000488,808.000488,112.0666
1033,2025-05-10,869,0.35,Beverages,Soft Drinks,Tirunelveli,West,2025,5,2,19,5,10,1,1481.58269,1359.835,1436.993711,612.58269,612.58269,70.4928,490.835,490.835,56.4827,567.993711,567.993711,65.3618
1034,2025-05-10,913,0.12,Fruits & Veggies,Fresh Fruits,Kanyakumari,East,2025,5,2,19,5,10,1,1528.581618,1649.66,1520.156947,615.581618,615.581618,67.4241,736.66,736.66,80.6857,607.156947,607.156947,66.5013
1035,2025-05-10,979,0.11,"Eggs, Meat & Fish",Fish,Salem,West,2025,5,2,19,5,10,1,1528.130908,1377.945,1501.610853,549.130908,549.130908,56.091,398.945,398.945,40.7503,522.610853,522.610853,53.3821
1036,2025-05-10,1090,0.21,Bakery,Cakes,Chennai,East,2025,5,2,19,5,10,1,1513.146831,1445.35,1496.599804,423.146831,423.146831,38.8208,355.35,355.35,32.6009,406.599804,406.599804,37.3027
1037,2025-05-10,1135,0.11,Food Grains,Organic Staples,Pudukottai,East,2025,5,2,19,5,10,1,1563.086994,1625.145,1544.247412,428.086994,428.086994,37.7169,490.145,490.145,43.1846,409.247412,409.247412,36.057
1038,2025-05-10,1199,0.35,Fruits & Veggies,Organic Vegetables,Trichy,West,2025,5,2,19,5,10,1,1528.510563,1369.495,1501.009997,329.510563,329.510563,27.4821,170.495,170.495,14.2198,302.009997,302.009997,25.1885
1039,2025-05-10,1700,0.23,Bakery,Breads & Buns,Tenkasi,West,2025,5,2,19,5,10,1,1454.636661,1630.365,1495.581599,-245.363339,245.363339,14.4331,-69.635,69.635,4.0962,-204.418401,204.418401,12.0246
1040,2025-05-10,1812,0.23,"Eggs, Meat & Fish",Mutton,Karur,West,2025,5,2,19,5,10,1,1527.696746,1494.205,1489.114014,-284.303254,284.303254,15.69,-317.795,317.795,17.5384,-322.885986,322.885986,17.8193
1041,2025-05-10,1839,0.21,Beverages,Health Drinks,Coimbatore,West,2025,5,2,19,5,10,1,1390.867442,1585.375,1476.508995,-448.132558,448.132558,24.3683,-253.625,253.625,13.7915,-362.491005,362.491005,19.7113
1042,2025-05-10,1848,0.33,Food Grains,Dals & Pulses,Pudukottai,West,2025,5,2,19,5,10,1,1539.415544,1319.395,1470.855899,-308.584456,308.584456,16.6983,-528.605,528.605,28.6042,-377.144101,377.144101,20.4082
1043,2025-05-10,1902,0.19,Oil & Masala,Masalas,Nagercoil,West,2025,5,2,19,5,10,1,1474.906574,1414.49,1448.794736,-427.093426,427.093426,22.455,-487.51,487.51,25.6314,-453.205264,453.205264,23.8278
