rad_id_2025,Order Date,Sales_faktisk,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend,prognose_lineaer_regresjon,prognose_random_forest_baseline,prognose_random_forest_tuned
872,2025-04-14,2109,0.27,Oil & Masala,Edible Oil & Ghee,Krishnagiri,Central,2025,4,2,16,0,14,0,1513.716236,1559.765,1508.768877
873,2025-04-14,2112,0.21,Bakery,Breads & Buns,Bodi,East,2025,4,2,16,0,14,0,1512.34708,1457.065,1521.759115
874,2025-04-14,2282,0.1,Food Grains,Rice,Salem,East,2025,4,2,16,0,14,0,1567.628592,1559.465,1529.534751
875,2025-04-14,2365,0.28,Oil & Masala,Edible Oil & Ghee,Vellore,East,2025,4,2,16,0,14,0,1580.91202,1328.24,1501.850024
876,2025-04-15,590,0.27,Snacks,Cookies,Tenkasi,South,2025,4,2,16,1,15,0,1461.278418,1116.43,1420.984903
877,2025-04-15,995,0.17,Beverages,Health Drinks,Salem,South,2025,4,2,16,1,15,0,1521.32383,1592.625,1503.846509
878,2025-04-15,1298,0.25,Snacks,Noodles,Coimbatore,West,2025,4,2,16,1,15,0,1434.565035,1460.465,1460.891055
879,2025-04-15,1583,0.1,Fruits & Veggies,Fresh Vegetables,Kanyakumari,Central,2025,4,2,16,1,15,0,1519.948583,1448.32,1496.250466
880,2025-04-15,1659,0.19,Snacks,Cookies,Dindigul,South,2025,4,2,16,1,15,0,1410.468393,1400.885,1427.15467
881,2025-04-15,2034,0.22,"Eggs, Meat & Fish",Fish,Virudhunagar,West,2025,4,2,16,1,15,0,1455.560355,1482.035,1467.032642
882,2025-04-16,585,0.28,Bakery,Cakes,Dharmapuri,Central,2025,4,2,16,2,16,0,1574.826553,1358.395,1500.343476
883,2025-04-16,758,0.12,Food Grains,Organic Staples,Bodi,Central,2025,4,2,16,2,16,0,1553.202417,1519.365,1518.288848
884,2025-04-16,807,0.34,"Eggs, Meat & Fish",Mutton,Viluppuram,South,2025,4,2,16,2,16,0,1588.296112,1557.08,1556.694184
885,2025-04-16,1138,0.2,Snacks,Cookies,Trichy,East,2025,4,2,16,2,16,0,1514.772204,1365.59,1441.563464
886,2025-04-16,1477,0.15,Snacks,Cookies,Ramanadhapuram,Central,2025,4,2,16,2,16,0,1477.885248,1574.62,1460.372431
887,2025-04-16,1875,0.3,Beverages,Soft Drinks,Salem,West,2025,4,2,16,2,16,0,1533.462715,1420.17,1471.770294
888,2025-04-16,1887,0.27,Snacks,Cookies,Bodi,South,2025,4,2,16,2,16,0,1486.178148,1321.97,1447.528736
889,2025-04-16,1952,0.11,Fruits & Veggies,Fresh Vegetables,Pudukottai,Central,2025,4,2,16,2,16,0,1525.212439,1524.02,1486.209021
890,2025-04-16,2246,0.24,Snacks,Chocolates,Kanyakumari,West,2025,4,2,16,2,16,0,1482.7915,1557.765,1477.027061
891,2025-04-16,2451,0.27,"Eggs, Meat & Fish",Fish,Theni,West,2025,4,2,16,2,16,0,1486.209592,1416.37,1490.467651
892,2025-04-17,639,0.23,Beverages,Health Drinks,Ooty,West,2025,4,2,16,3,17,0,1447.676542,1546.81,1455.509666
893,2025-04-17,679,0.14,Fruits & Veggies,Organic Vegetables,Namakkal,Central,2025,4,2,16,3,17,0,1515.112888,1549.07,1515.483761
894,2025-04-17,744,0.22,Oil & Masala,Edible Oil & Ghee,Virudhunagar,West,2025,4,2,16,3,17,0,1478.157857,1386.245,1462.316683
895,2025-04-17,771,0.11,Bakery,Cakes,Dharmapuri,West,2025,4,2,16,3,17,0,1600.582239,1471.21,1514.29018
896,2025-04-17,1030,0.11,Beverages,Health Drinks,Trichy,West,2025,4,2,16,3,17,0,1514.130514,1413.58,1485.222914
897,2025-04-17,1034,0.28,Food Grains,Atta & Flour,Tirunelveli,West,2025,4,2,16,3,17,0,1530.200039,1453.965,1506.015379
898,2025-04-17,1072,0.1,Snacks,Noodles,Madurai,West,2025,4,2,16,3,17,0,1523.348557,1425.475,1467.384203
899,2025-04-17,1122,0.2,"Eggs, Meat & Fish",Fish,Ramanadhapuram,West,2025,4,2,16,3,17,0,1494.517238,1555.36,1506.719864
900,2025-04-17,1393,0.2,Oil & Masala,Masalas,Krishnagiri,West,2025,4,2,16,3,17,0,1541.971932,1575.18,1522.700931
901,2025-04-17,2114,0.13,Snacks,Chocolates,Cumbum,West,2025,4,2,16,3,17,0,1477.007895,1357.165,1442.705089
902,2025-04-17,2120,0.25,Beverages,Health Drinks,Coimbatore,East,2025,4,2,16,3,17,0,1400.226498,1528.48,1482.214486
903,2025-04-17,2202,0.22,Food Grains,Rice,Kanyakumari,West,2025,4,2,16,3,17,0,1523.499337,1675.39,1539.46766
904,2025-04-17,2414,0.12,Fruits & Veggies,Fresh Fruits,Kanyakumari,West,2025,4,2,16,3,17,0,1541.456015,1545.395,1518.151734
905,2025-04-20,627,0.33,Snacks,Cookies,Bodi,East,2025,4,2,16,6,20,1,1452.351905,1261.09,1408.040946
906,2025-04-20,673,0.23,Snacks,Noodles,Theni,East,2025,4,2,16,6,20,1,1480.185783,1397.31,1446.384697
907,2025-04-20,766,0.14,Snacks,Chocolates,Chennai,East,2025,4,2,16,6,20,1,1472.872003,1326.49,1424.841047
908,2025-04-20,784,0.13,Snacks,Chocolates,Vellore,Central,2025,4,2,16,6,20,1,1533.0827,1384.475,1461.917402
909,2025-04-20,990,0.22,Bakery,Biscuits,Pudukottai,Central,2025,4,2,16,6,20,1,1554.183755,1530.46,1498.031214
910,2025-04-20,1191,0.13,Food Grains,Dals & Pulses,Salem,Central,2025,4,2,16,6,20,1,1586.582849,1585.79,1540.476138
911,2025-04-20,1562,0.27,Beverages,Health Drinks,Ramanadhapuram,Central,2025,4,2,16,6,20,1,1441.976864,1434.935,1434.222591
912,2025-04-20,1672,0.22,Food Grains,Rice,Bodi,East,2025,4,2,16,6,20,1,1509.84187,1499.59,1515.560806
913,2025-04-20,1697,0.3,Food Grains,Atta & Flour,Dindigul,Central,2025,4,2,16,6,20,1,1431.673178,1490.265,1477.540797
914,2025-04-20,1708,0.24,Snacks,Cookies,Chennai,East,2025,4,2,16,6,20,1,1457.794033,1403.81,1447.482713
915,2025-04-20,1795,0.31,Beverages,Soft Drinks,Nagercoil,East,2025,4,2,16,6,20,1,1432.978889,1417.72,1401.327663
916,2025-04-20,2270,0.27,Food Grains,Rice,Ooty,East,2025,4,2,16,6,20,1,1490.557017,1608.45,1501.562389
917,2025-04-20,2362,0.27,Snacks,Chocolates,Krishnagiri,Central,2025,4,2,16,6,20,1,1443.347582,1378.135,1464.56626
918,2025-04-21,796,0.22,Oil & Masala,Spices,Salem,Central,2025,4,2,17,0,21,0,1559.777827,1499.72,1496.574483
919,2025-04-21,904,0.3,Oil & Masala,Spices,Karur,Central,2025,4,2,17,0,21,0,1492.808979,1489.355,1493.372432
920,2025-04-21,1036,0.27,Bakery,Breads & Buns,Ramanadhapuram,West,2025,4,2,17,0,21,0,1498.873702,1406.03,1493.488307
921,2025-04-21,1466,0.35,Food Grains,Atta & Flour,Tenkasi,East,2025,4,2,17,0,21,0,1507.235991,1389.13,1451.694275
922,2025-04-21,1734,0.2,Beverages,Health Drinks,Ramanadhapuram,West,2025,4,2,17,0,21,0,1471.814322,1667.02,1498.920849
923,2025-04-21,1874,0.12,Bakery,Biscuits,Kanyakumari,Central,2025,4,2,17,0,21,0,1577.87286,1575.095,1553.234887
924,2025-04-21,1935,0.34,Food Grains,Atta & Flour,Coimbatore,Central,2025,4,2,17,0,21,0,1478.093984,1384.61,1466.18285
925,2025-04-21,2025,0.24,Oil & Masala,Spices,Krishnagiri,Central,2025,4,2,17,0,21,0,1515.616479,1515.61,1501.039317
926,2025-04-22,1082,0.3,Oil & Masala,Spices,Dharmapuri,South,2025,4,2,17,1,22,0,1586.66781,1375.09,1497.043981
927,2025-04-22,1736,0.14,Bakery,Cakes,Trichy,West,2025,4,2,17,1,22,0,1594.79866,1764.055,1575.392782
928,2025-04-22,2381,0.15,Fruits & Veggies,Fresh Fruits,Coimbatore,East,2025,4,2,17,1,22,0,1480.129781,1579.48,1511.79967
929,2025-04-23,698,0.31,Bakery,Biscuits,Vellore,West,2025,4,2,17,2,23,0,1578.481595,1396.06,1503.684976
930,2025-04-23,1074,0.28,Food Grains,Organic Staples,Tirunelveli,East,2025,4,2,17,2,23,0,1534.411291,1381.875,1502.579336
931,2025-04-23,1163,0.31,Snacks,Chocolates,Madurai,West,2025,4,2,17,2,23,0,1477.072953,1373.215,1458.355428
932,2025-04-23,1223,0.15,Oil & Masala,Spices,Viluppuram,West,2025,4,2,17,2,23,0,1552.812098,1667.24,1524.109774
933,2025-04-23,1288,0.22,Fruits & Veggies,Fresh Vegetables,Karur,East,2025,4,2,17,2,23,0,1463.209818,1629.08,1488.966208
934,2025-04-23,1447,0.27,Snacks,Noodles,Kanyakumari,East,2025,4,2,17,2,23,0,1504.767331,1364.815,1463.127937
935,2025-04-23,1783,0.26,Beverages,Soft Drinks,Ramanadhapuram,South,2025,4,2,17,2,23,0,1532.518838,1423.6,1503.979001
936,2025-04-23,1818,0.34,Beverages,Health Drinks,Perambalur,South,2025,4,2,17,2,23,0,1504.073245,1331.91,1441.223251
937,2025-04-23,2016,0.29,Food Grains,Rice,Tenkasi,East,2025,4,2,17,2,23,0,1480.543781,1466.47,1492.595102
938,2025-04-23,2033,0.15,Fruits & Veggies,Fresh Vegetables,Dindigul,West,2025,4,2,17,2,23,0,1408.741194,1462.385,1441.027717
939,2025-04-23,2034,0.3,Bakery,Breads & Buns,Trichy,South,2025,4,2,17,2,23,0,1550.083566,1360.02,1530.398481
940,2025-04-23,2098,0.22,Oil & Masala,Spices,Dindigul,East,2025,4,2,17,2,23,0,1437.25104,1256.715,1441.061414
941,2025-04-23,2385,0.19,Food Grains,Dals & Pulses,Chennai,South,2025,4,2,17,2,23,0,1572.855282,1700.57,1539.799155
942,2025-04-23,2467,0.23,Beverages,Soft Drinks,Coimbatore,West,2025,4,2,17,2,23,0,1467.971889,1584.145,1523.158312
943,2025-04-23,2474,0.21,"Eggs, Meat & Fish",Mutton,Krishnagiri,Central,2025,4,2,17,2,23,0,1566.161412,1620.4,1544.014914
944,2025-04-24,1012,0.3,Fruits & Veggies,Organic Fruits,Namakkal,West,2025,4,2,17,3,24,0,1432.802472,1177.31,1454.24487
945,2025-04-24,1038,0.17,Oil & Masala,Edible Oil & Ghee,Salem,Central,2025,4,2,17,3,24,0,1566.426234,1583.245,1531.099044
946,2025-04-24,1142,0.32,Snacks,Noodles,Krishnagiri,Central,2025,4,2,17,3,24,0,1462.329603,1355.87,1460.132118
947,2025-04-24,1155,0.13,"Eggs, Meat & Fish",Eggs,Viluppuram,West,2025,4,2,17,3,24,0,1574.008079,1519.575,1549.809932
948,2025-04-24,1470,0.19,Oil & Masala,Edible Oil & Ghee,Dharmapuri,East,2025,4,2,17,3,24,0,1588.089813,1567.21,1509.753434
949,2025-04-24,1755,0.21,"Eggs, Meat & Fish",Eggs,Chennai,South,2025,4,2,17,3,24,0,1558.214626,1593.45,1555.383469
950,2025-04-24,1893,0.21,Food Grains,Dals & Pulses,Coimbatore,East,2025,4,2,17,3,24,0,1500.45521,1571.805,1537.269513
951,2025-04-24,2003,0.28,"Eggs, Meat & Fish",Eggs,Krishnagiri,East,2025,4,2,17,3,24,0,1522.509313,1445.675,1513.378987
952,2025-04-24,2325,0.13,Beverages,Soft Drinks,Bodi,East,2025,4,2,17,3,24,0,1539.468289,1679.845,1528.504682
953,2025-04-25,1255,0.14,Snacks,Noodles,Dharmapuri,West,2025,4,2,17,4,25,0,1553.160546,1536.33,1504.334951
954,2025-04-25,1642,0.14,Food Grains,Dals & Pulses,Perambalur,West,2025,4,2,17,4,25,0,1598.694628,1712.28,1554.27528
955,2025-04-25,1736,0.22,Food Grains,Rice,Viluppuram,West,2025,4,2,17,4,25,0,1525.251495,1602.115,1538.54076
956,2025-04-25,1896,0.14,"Eggs, Meat & Fish",Eggs,Dharmapuri,West,2025,4,2,17,4,25,0,1604.273085,1461.77,1535.140711
957,2025-04-25,2158,0.35,Fruits & Veggies,Fresh Fruits,Karur,West,2025,4,2,17,4,25,0,1464.005577,1379.13,1454.425354
958,2025-04-25,2371,0.26,Beverages,Soft Drinks,Coimbatore,South,2025,4,2,17,4,25,0,1476.390466,1506.785,1509.448546
959,2025-04-25,2445,0.11,Food Grains,Organic Staples,Ramanadhapuram,West,2025,4,2,17,4,25,0,1547.051394,1467.855,1495.427113
960,2025-04-25,2481,0.12,Oil & Masala,Spices,Kanyakumari,South,2025,4,2,17,4,25,0,1571.435482,1415.44,1520.940097
961,2025-04-26,1403,0.2,Beverages,Health Drinks,Virudhunagar,West,2025,4,2,17,5,26,1,1420.811288,1611.8,1458.966638
962,2025-04-26,1792,0.16,Food Grains,Atta & Flour,Karur,Central,2025,4,2,17,5,26,1,1528.217257,1501.975,1505.558411
963,2025-04-26,2293,0.14,Oil & Masala,Edible Oil & Ghee,Vellore,West,2025,4,2,17,5,26,1,1599.33748,1385.585,1495.789938
964,2025-04-27,549,0.31,Fruits & Veggies,Organic Vegetables,Tirunelveli,Central,2025,4,2,17,6,27,1,1516.749021,1515.32,1509.085309
965,2025-04-27,908,0.29,"Eggs, Meat & Fish",Mutton,Krishnagiri,Central,2025,4,2,17,6,27,1,1547.583232,1344.08,1497.76816
966,2025-04-27,1023,0.3,"Eggs, Meat & Fish",Fish,Pudukottai,West,2025,4,2,17,6,27,1,1512.209299,1389.78,1503.007607
967,2025-04-27,1293,0.27,"Eggs, Meat & Fish",Fish,Chennai,West,2025,4,2,17,6,27,1,1484.051134,1495.68,1497.833082
968,2025-04-27,1586,0.3,Fruits & Veggies,Fresh Vegetables,Ooty,West,2025,4,2,17,6,27,1,1459.936576,1400.9,1467.514725
969,2025-04-27,2470,0.1,Fruits & Veggies,Organic Vegetables,Krishnagiri,West,2025,4,2,17,6,27,1,1537.443159,1421.94,1522.952225
970,2025-04-28,1309,0.14,"Eggs, Meat & Fish",Mutton,Tirunelveli,South,2025,4,2,18,0,28,0,1625.956293,1787.57,1589.698951
971,2025-04-28,1617,0.28,Bakery,Cakes,Krishnagiri,East,2025,4,2,18,0,28,0,1531.250528,1460.875,1488.757714
972,2025-04-28,1870,0.16,Beverages,Soft Drinks,Namakkal,South,2025,4,2,18,0,28,0,1542.092999,1638.26,1526.778054
973,2025-04-28,2091,0.12,Food Grains,Organic Staples,Krishnagiri,East,2025,4,2,18,0,28,0,1558.023027,1518.545,1527.764272
974,2025-04-29,705,0.27,Beverages,Health Drinks,Dharmapuri,East,2025,4,2,18,1,29,0,1519.378419,1414.44,1485.481493
975,2025-04-29,2091,0.27,Fruits & Veggies,Fresh Vegetables,Namakkal,East,2025,4,2,18,1,29,0,1465.038769,1561.16,1493.010212
976,2025-04-30,588,0.23,Beverages,Soft Drinks,Tirunelveli,West,2025,4,2,18,2,30,0,1530.043322,1556.455,1509.343833
977,2025-04-30,616,0.25,Food Grains,Atta & Flour,Tenkasi,West,2025,4,2,18,2,30,0,1520.90997,1566.765,1526.706508
978,2025-04-30,665,0.27,Beverages,Soft Drinks,Pudukottai,East,2025,4,2,18,2,30,0,1548.509858,1462.96,1498.636258
979,2025-04-30,696,0.14,Fruits & Veggies,Fresh Vegetables,Bodi,South,2025,4,2,18,2,30,0,1528.278126,1533.155,1517.732409
980,2025-04-30,706,0.34,Fruits & Veggies,Organic Vegetables,Kanyakumari,Central,2025,4,2,18,2,30,0,1535.628513,1563.535,1479.289129
981,2025-04-30,775,0.3,"Eggs, Meat & Fish",Fish,Theni,South,2025,4,2,18,2,30,0,1512.05073,1376.845,1505.123417
982,2025-04-30,828,0.33,Snacks,Chocolates,Dharmapuri,East,2025,4,2,18,2,30,0,1515.148931,1544.045,1511.873243
983,2025-04-30,836,0.29,Oil & Masala,Edible Oil & Ghee,Kanyakumari,East,2025,4,2,18,2,30,0,1545.093734,1509.62,1526.013371
984,2025-04-30,881,0.33,Food Grains,Dals & Pulses,Bodi,South,2025,4,2,18,2,30,0,1564.439276,1377.67,1518.568237
985,2025-04-30,922,0.16,Fruits & Veggies,Organic Vegetables,Nagercoil,West,2025,4,2,18,2,30,0,1483.790826,1496.89,1514.41197
986,2025-04-30,984,0.13,Bakery,Cakes,Dindigul,East,2025,4,2,18,2,30,0,1472.097422,1508.475,1476.401536
987,2025-04-30,992,0.17,Beverages,Health Drinks,Tirunelveli,South,2025,4,2,18,2,30,0,1502.892277,1559.705,1495.640248
988,2025-04-30,1224,0.12,Snacks,Noodles,Perambalur,South,2025,4,2,18,2,30,0,1575.186423,1642.84,1557.981022
989,2025-04-30,1751,0.28,Beverages,Soft Drinks,Cumbum,East,2025,4,2,18,2,30,0,1515.836894,1408.96,1483.297292
990,2025-04-30,1786,0.19,Oil & Masala,Masalas,Dindigul,West,2025,4,2,18,2,30,0,1480.320043,1425.87,1473.527781
991,2025-04-30,1804,0.23,Fruits & Veggies,Fresh Vegetables,Virudhunagar,West,2025,4,2,18,2,30,0,1443.530363,1395.93,1473.551193
992,2025-04-30,2025,0.25,Snacks,Chocolates,Karur,South,2025,4,2,18,2,30,0,1470.793741,1661.295,1530.239573
993,2025-04-30,2367,0.26,"Eggs, Meat & Fish",Eggs,Kanyakumari,South,2025,4,2,18,2,30,0,1581.462057,1614.925,1553.998664
994,2025-05-02,1624,0.2,"Eggs, Meat & Fish",Chicken,Pudukottai,West,2025,5,2,18,4,2,0,1561.977766,1650.155,1532.408556
995,2025-05-02,1927,0.21,Food Grains,Organic Staples,Nagercoil,Central,2025,5,2,18,4,2,0,1440.942857,1290.695,1435.333553
996,2025-05-02,2413,0.28,Fruits & Veggies,Fresh Fruits,Kanyakumari,West,2025,5,2,18,4,2,0,1490.219865,1555.07,1485.125532
997,2025-05-02,2430,0.16,Fruits & Veggies,Fresh Vegetables,Coimbatore,Central,2025,5,2,18,4,2,0,1408.628118,1457.94,1440.492234
998,2025-05-03,637,0.18,Snacks,Noodles,Trichy,Central,2025,5,2,18,5,3,1,1511.027374,1700.82,1484.907323
999,2025-05-03,751,0.24,"Eggs, Meat & Fish",Eggs,Tirunelveli,South,2025,5,2,18,5,3,1,1537.690613,1445.29,1521.502957
1000,2025-05-03,1069,0.34,Snacks,Chocolates,Tirunelveli,South,2025,5,2,18,5,3,1,1449.889691,1389.485,1438.008319
1001,2025-05-03,1621,0.23,Food Grains,Organic Staples,Ramanadhapuram,Central,2025,5,2,18,5,3,1,1504.482238,1629.915,1511.761932
1002,2025-05-03,1641,0.24,Food Grains,Dals & Pulses,Tirunelveli,Central,2025,5,2,18,5,3,1,1524.648378,1641.11,1521.56635
1003,2025-05-03,1791,0.28,Bakery,Cakes,Coimbatore,South,2025,5,2,18,5,3,1,1467.603419,1468.19,1473.461036
1004,2025-05-03,2306,0.34,Food Grains,Rice,Pudukottai,Central,2025,5,2,18,5,3,1,1493.201159,1360.18,1445.35721
1005,2025-05-03,2400,0.23,Bakery,Cakes,Namakkal,South,2025,5,2,18,5,3,1,1506.174196,1482.395,1486.320405
1006,2025-05-03,2435,0.27,Food Grains,Atta & Flour,Ramanadhapuram,Central,2025,5,2,18,5,3,1,1503.897595,1618.095,1497.287241
1007,2025-05-05,630,0.12,Oil & Masala,Spices,Pudukottai,East,2025,5,2,19,0,5,0,1555.373578,1412.01,1503.524101
1008,2025-05-05,1063,0.14,Fruits & Veggies,Fresh Fruits,Salem,West,2025,5,2,19,0,5,0,1544.818071,1408.43,1513.715658
1009,2025-05-05,1839,0.24,Beverages,Soft Drinks,Pudukottai,West,2025,5,2,19,0,5,0,1532.070234,1444.46,1483.793124
1010,2025-05-05,2220,0.3,Food Grains,Dals & Pulses,Tenkasi,South,2025,5,2,19,0,5,0,1521.301595,1406.175,1490.70529
1011,2025-05-05,2300,0.12,Beverages,Health Drinks,Nagercoil,West,2025,5,2,19,0,5,0,1401.836252,1320.87,1460.829177
1012,2025-05-05,2302,0.32,Oil & Masala,Spices,Dindigul,West,2025,5,2,19,0,5,0,1404.529536,1645.435,1461.955662
1013,2025-05-06,870,0.19,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,Central,2025,5,2,19,1,6,0,1516.761618,1702.845,1521.905509
1014,2025-05-06,2365,0.23,Food Grains,Atta & Flour,Ramanadhapuram,South,2025,5,2,19,1,6,0,1542.15363,1564.285,1526.033648
1015,2025-05-07,748,0.19,Snacks,Cookies,Krishnagiri,Central,2025,5,2,19,2,7,0,1447.57393,1638.345,1476.878239
1016,2025-05-07,842,0.11,Fruits & Veggies,Fresh Vegetables,Kanyakumari,Central,2025,5,2,19,2,7,0,1499.00856,1513.675,1489.999035
1017,2025-05-07,882,0.35,Oil & Masala,Masalas,Trichy,Central,2025,5,2,19,2,7,0,1554.174122,1562.975,1519.085458
1018,2025-05-07,1688,0.1,Fruits & Veggies,Fresh Fruits,Trichy,Central,2025,5,2,19,2,7,0,1553.598309,1451.825,1504.064119
1019,2025-05-07,1773,0.22,Snacks,Chocolates,Vellore,Central,2025,5,2,19,2,7,0,1507.47251,1500.04,1479.357032
1020,2025-05-07,1983,0.29,Snacks,Noodles,Tirunelveli,Central,2025,5,2,19,2,7,0,1464.518481,1549.045,1470.631305
1021,2025-05-08,660,0.24,Oil & Masala,Edible Oil & Ghee,Krishnagiri,South,2025,5,2,19,3,8,0,1513.683131,1332.225,1495.709068
1022,2025-05-08,920,0.29,Beverages,Soft Drinks,Nagercoil,Central,2025,5,2,19,3,8,0,1419.886374,1367.655,1428.641304
1023,2025-05-08,1271,0.12,Fruits & Veggies,Organic Vegetables,Krishnagiri,Central,2025,5,2,19,3,8,0,1513.922351,1557.375,1516.807774
1024,2025-05-08,1567,0.26,Beverages,Health Drinks,Dindigul,Central,2025,5,2,19,3,8,0,1344.515273,1317.445,1386.422659
1025,2025-05-08,1903,0.16,Fruits & Veggies,Organic Vegetables,Trichy,Central,2025,5,2,19,3,8,0,1557.808089,1545.625,1517.790441
1026,2025-05-09,654,0.35,Bakery,Biscuits,Chennai,South,2025,5,2,19,4,9,0,1503.023817,1264.185,1450.707561
1027,2025-05-09,724,0.21,"Eggs, Meat & Fish",Eggs,Viluppuram,South,2025,5,2,19,4,9,0,1556.224325,1639.105,1547.450548
1028,2025-05-09,1394,0.31,"Eggs, Meat & Fish",Fish,Salem,West,2025,5,2,19,4,9,0,1490.028107,1394.905,1482.357625
1029,2025-05-09,1764,0.33,Food Grains,Dals & Pulses,Viluppuram,South,2025,5,2,19,4,9,0,1544.208321,1399.745,1498.661001
1030,2025-05-09,1887,0.14,Food Grains,Atta & Flour,Trichy,South,2025,5,2,19,4,9,0,1589.813445,1570.47,1548.137709
1031,2025-05-10,617,0.3,Food Grains,Organic Staples,Pudukottai,East,2025,5,2,19,5,10,1,1531.480489,1281.535,1511.07394
1032,2025-05-10,721,0.23,Food Grains,Rice,Perambalur,East,2025,5,2,19,5,10,1,1530.509343,1583.34,1529.000488
1033,2025-05-10,869,0.35,Beverages,Soft Drinks,Tirunelveli,West,2025,5,2,19,5,10,1,1481.58269,1359.835,1436.993711
1034,2025-05-10,913,0.12,Fruits & Veggies,Fresh Fruits,Kanyakumari,East,2025,5,2,19,5,10,1,1528.581618,1649.66,1520.156947
1035,2025-05-10,979,0.11,"Eggs, Meat & Fish",Fish,Salem,West,2025,5,2,19,5,10,1,1528.130908,1377.945,1501.610853
1036,2025-05-10,1090,0.21,Bakery,Cakes,Chennai,East,2025,5,2,19,5,10,1,1513.146831,1445.35,1496.599804
1037,2025-05-10,1135,0.11,Food Grains,Organic Staples,Pudukottai,East,2025,5,2,19,5,10,1,1563.086994,1625.145,1544.247412
1038,2025-05-10,1199,0.35,Fruits & Veggies,Organic Vegetables,Trichy,West,2025,5,2,19,5,10,1,1528.510563,1369.495,1501.009997
1039,2025-05-10,1700,0.23,Bakery,Breads & Buns,Tenkasi,West,2025,5,2,19,5,10,1,1454.636661,1630.365,1495.581599
1040,2025-05-10,1812,0.23,"Eggs, Meat & Fish",Mutton,Karur,West,2025,5,2,19,5,10,1,1527.696746,1494.205,1489.114014
1041,2025-05-10,1839,0.21,Beverages,Health Drinks,Coimbatore,West,2025,5,2,19,5,10,1,1390.867442,1585.375,1476.508995
1042,2025-05-10,1848,0.33,Food Grains,Dals & Pulses,Pudukottai,West,2025,5,2,19,5,10,1,1539.415544,1319.395,1470.855899
1043,2025-05-10,1902,0.19,Oil & Masala,Masalas,Nagercoil,West,2025,5,2,19,5,10,1,1474.906574,1414.49,1448.794736
1044,2025-05-10,1979,0.34,Bakery,Cakes,Theni,West,2025,5,2,19,5,10,1,1492.183901,1279.11,1453.052174
1045,2025-05-10,2286,0.29,"Eggs, Meat & Fish",Mutton,Perambalur,West,2025,5,2,19,5,10,1,1580.429544,1427.645,1500.678486
1046,2025-05-11,558,0.33,Oil & Masala,Masalas,Tirunelveli,East,2025,5,2,19,6,11,1,1519.187582,1383.115,1481.430795
1047,2025-05-11,569,0.23,Oil & Masala,Edible Oil & Ghee,Perambalur,East,2025,5,2,19,6,11,1,1544.75635,1438.285,1511.937076
1048,2025-05-11,720,0.27,Beverages,Health Drinks,Salem,Central,2025,5,2,19,6,11,1,1459.153893,1355.065,1422.338511
1049,2025-05-11,809,0.13,Bakery,Biscuits,Chennai,Central,2025,5,2,19,6,11,1,1520.097727,1552.165,1507.375132
1050,2025-05-11,957,0.25,Fruits & Veggies,Fresh Fruits,Madurai,Central,2025,5,2,19,6,11,1,1501.757619,1471.055,1485.470989
1051,2025-05-11,1020,0.16,Fruits & Veggies,Fresh Fruits,Madurai,East,2025,5,2,19,6,11,1,1519.142292,1649.515,1504.192496
1052,2025-05-11,1069,0.2,Oil & Masala,Edible Oil & Ghee,Virudhunagar,Central,2025,5,2,19,6,11,1,1462.829633,1331.14,1449.436578
1053,2025-05-11,1293,0.23,Oil & Masala,Spices,Tirunelveli,West,2025,5,2,19,6,11,1,1499.949045,1544.525,1501.686562
1054,2025-05-11,1332,0.26,"Eggs, Meat & Fish",Chicken,Pudukottai,East,2025,5,2,19,6,11,1,1560.374856,1532.12,1520.296217
1055,2025-05-11,1341,0.3,Beverages,Soft Drinks,Vellore,East,2025,5,2,19,6,11,1,1539.46477,1508.265,1487.320382
1056,2025-05-11,1424,0.17,Snacks,Cookies,Ramanadhapuram,East,2025,5,2,19,6,11,1,1455.792375,1542.36,1469.309276
1057,2025-05-11,1509,0.24,Bakery,Breads & Buns,Krishnagiri,West,2025,5,2,19,6,11,1,1462.857769,1459.115,1493.708693
1058,2025-05-11,1659,0.14,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,East,2025,5,2,19,6,11,1,1517.589003,1582.28,1499.809473
1059,2025-05-11,1972,0.24,Bakery,Cakes,Madurai,West,2025,5,2,19,6,11,1,1526.655326,1434.46,1490.741428
1060,2025-05-11,2063,0.18,Fruits & Veggies,Organic Fruits,Theni,Central,2025,5,2,19,6,11,1,1447.874605,1392.91,1464.631771
1061,2025-05-11,2250,0.22,Beverages,Health Drinks,Dindigul,East,2025,5,2,19,6,11,1,1351.679924,1273.655,1362.174531
1062,2025-05-11,2348,0.24,Snacks,Chocolates,Perambalur,East,2025,5,2,19,6,11,1,1484.72969,1450.94,1487.929808
1063,2025-05-11,2352,0.17,"Eggs, Meat & Fish",Mutton,Karur,West,2025,5,2,19,6,11,1,1534.310089,1513.83,1508.459219
1064,2025-05-12,567,0.19,Fruits & Veggies,Fresh Fruits,Nagercoil,East,2025,5,2,20,0,12,0,1448.294044,1564.005,1487.20276
1065,2025-05-12,701,0.1,Snacks,Cookies,Bodi,West,2025,5,2,20,0,12,0,1490.483332,1437.825,1482.180806
